instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,dy,pred
16291,4,1,11,12,0,5,1,1,0.4,0.4091,0.43,0.2836,16,26
16292,4,1,11,13,0,5,1,1,0.42,0.4242,0.38,0.194,16,224
16293,4,1,11,14,0,5,1,1,0.42,0.4242,0.35,0.1045,16,224
16294,4,1,11,15,0,5,1,1,0.42,0.4242,0.38,0.1343,16,224
16295,4,1,11,16,0,5,1,1,0.42,0.4242,0.35,0.2836,16,154
16296,4,1,11,17,0,5,1,1,0.36,0.3485,0.46,0.194,16,154
16297,4,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642,16,154
16298,4,1,11,19,0,5,1,1,0.36,0.3485,0.46,0.2239,16,154
16299,4,1,11,20,0,5,1,1,0.36,0.3333,0.46,0.2537,16,154
16300,4,1,11,21,0,5,1,1,0.34,0.3333,0.49,0.194,16,154
16301,4,1,11,22,0,5,1,1,0.32,0.303,0.53,0.2537,16,154
16302,4,1,11,23,0,5,1,1,0.32,0.303,0.53,0.2239,16,154
16303,4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,17,6
16304,4,1,11,1,0,6,0,1,0.26,0.2576,0.6,0.194,17,5
16305,4,1,11,2,0,6,0,1,0.26,0.2576,0.65,0.194,17,5
16306,4,1,11,3,0,6,0,1,0.26,0.2576,0.65,0.194,17,5
16307,4,1,11,4,0,6,0,1,0.24,0.2273,0.7,0.194,17,23
16308,4,1,11,5,0,6,0,1,0.24,0.2424,0.7,0.1642,17,23
16309,4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,17,23
16310,4,1,11,7,0,6,0,1,0.24,0.2273,0.7,0.194,17,26
16311,4,1,11,8,0,6,0,1,0.26,0.2576,0.65,0.2239,17,26
16312,4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239,17,26
16313,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537,17,26
16314,4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,17,26
16315,4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642,17,374
16316,4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,17,374
16317,4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,17,374
16318,4,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985,17,374
16319,4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,17,374
16320,4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,17,374
16321,4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045,17,374
16322,4,1,11,19,0,6,0,1,0.34,0.3485,0.53,0.0896,17,374
16323,4,1,11,20,0,6,0,2,0.34,0.3485,0.66,0.0896,17,66
16324,4,1,11,21,0,6,0,2,0.32,0.3333,0.57,0.1045,17,66
16325,4,1,11,22,0,6,0,2,0.32,0.3333,0.57,0.1045,17,66
16326,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,17,66
16327,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,18,6
16328,4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194,18,6
16329,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,18,6
16330,4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642,18,6
16331,4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194,18,6
16332,4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343,18,6
16333,4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642,18,6
16334,4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194,18,6
16335,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,18,6
16336,4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537,18,320
16337,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,18,320
16338,4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,18,320
16339,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,18,320
16340,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,18,320
16341,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,18,320
16342,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,18,320
16343,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,18,66
16344,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,18,66
16345,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,18,320
16346,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,18,320
16347,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,18,66
16348,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,18,66
16349,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,18,66
16350,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,18,181
16351,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,19,6
16352,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,19,6
16353,4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537,19,6
16354,4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,19,6
16355,4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239,19,6
16356,4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239,19,6
16357,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,19,6
16358,4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985,19,6
16359,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,19,6
16360,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,19,6
16361,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,19,26
16362,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,19,26
16363,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,19,26
16364,4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,19,129
16365,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,19,129
16366,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194,19,129
16367,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537,19,129
16368,4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,19,129
16369,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,19,129
16370,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,19,129
16371,4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537,19,129
16372,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,19,129
16373,4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,19,129
16374,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,19,129
16375,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,20,6
16376,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,20,6
16377,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,20,6
16378,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,20,6
16379,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,20,6
16380,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,20,6
16381,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,20,6
16382,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,20,6
16383,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,20,6
16384,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0.0,20,26
16385,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,20,26
16386,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,20,26
16387,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0.0,20,26
16388,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0.0,20,26
16389,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,20,26
16390,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,20,129
16391,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,20,129
16392,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,20,129
16393,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,20,129
16394,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0.0,20,129
16395,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0.0,20,129
16396,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0.0,20,129
16397,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0.0,20,129
16398,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045,20,129
16399,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0.0,21,6
16400,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045,21,6
16401,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,21,6
16402,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045,21,6
16403,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045,21,6
16404,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045,21,4
16405,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,21,4
16406,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896,21,4
16407,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,21,4
16408,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896,21,6
16409,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0.0,21,26
16410,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194,21,26
16411,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194,21,129
16412,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239,21,135
16413,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194,21,135
16414,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,21,135
16415,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343,21,135
16416,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642,21,135
16417,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,21,135
16418,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,21,135
16419,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045,21,135
16420,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0.0,21,135
16421,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0.0,21,135
16422,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0.0,21,135
16423,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896,22,6
16424,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896,22,6
16425,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,22,6
16426,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,22,6
16427,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,22,6
16428,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,22,6
16429,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,22,6
16430,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,22,6
16431,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343,22,26
16432,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0.0,22,26
16433,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045,22,26
16434,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896,22,26
16435,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0.0,22,208
16436,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0.0,22,208
16437,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0.0,22,208
16438,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0.0,22,208
16439,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0.0,22,208
16440,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0.0,22,208
16441,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0.0,22,208
16442,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0.0,22,66
16443,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0.0,22,143
16444,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896,22,143
16445,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0.0,22,143
16446,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0.0,22,143
16447,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0.0,23,6
16448,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896,23,6
16449,4,1,11,2,0,5,1,1,0.26,0.2879,0.75,0.0896,23,6
16450,4,1,11,3,0,5,1,1,0.26,0.303,0.7,0.0,23,6
16451,4,1,11,4,0,5,1,1,0.24,0.2576,0.75,0.1045,23,6
16452,4,1,11,5,0,5,1,1,0.24,0.2879,0.81,0.0,23,6
16453,4,1,11,6,0,5,1,1,0.24,0.2879,0.81,0.0,23,4
16454,4,1,11,7,0,5,1,1,0.24,0.2879,0.81,0.0,23,4
16455,4,1,11,8,0,5,1,1,0.24,0.2576,0.87,0.0896,23,4
16456,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,23,26
16457,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,23,26
16458,4,1,11,11,0,5,1,1,0.4,0.4091,0.5,0.194,23,26
16459,4,1,11,12,0,5,1,1,0.44,0.4394,0.38,0.2537,23,26
16460,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,23,135
16461,4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,23,135
16462,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,23,135
16463,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,23,26
16464,4,1,11,17,0,5,1,2,0.48,0.4697,0.39,0.0896,23,129
16465,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0.0,23,129
16466,4,1,11,19,0,5,1,2,0.46,0.4545,0.47,0.1642,23,129
16467,4,1,11,20,0,5,1,1,0.46,0.4545,0.41,0.0896,23,135
16468,4,1,11,21,0,5,1,1,0.46,0.4545,0.47,0.2537,23,135
16469,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,23,135
16470,4,1,11,23,0,5,1,1,0.42,0.4242,0.38,0.4478,23,135
16471,4,1,11,0,0,6,0,1,0.4,0.4091,0.37,0.4179,24,6
16472,4,1,11,1,0,6,0,1,0.34,0.2879,0.42,0.4925,24,6
16473,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,24,6
16474,4,1,11,3,0,6,0,1,0.28,0.2576,0.41,0.3582,24,6
16475,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,24,23
16476,4,1,11,5,0,6,0,1,0.26,0.2273,0.41,0.3284,24,26
16477,4,1,11,6,0,6,0,1,0.24,0.2121,0.44,0.2836,24,26
16478,4,1,11,7,0,6,0,2,0.26,0.2273,0.41,0.3284,24,26
16479,4,1,11,8,0,6,0,2,0.26,0.2121,0.44,0.4627,24,26
16480,4,1,11,9,0,6,0,2,0.26,0.2121,0.41,0.4478,24,26
16481,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,24,26
16482,4,1,11,11,0,6,0,2,0.28,0.2576,0.41,0.2985,24,26
16483,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,24,26
16484,4,1,11,13,0,6,0,1,0.32,0.303,0.36,0.3284,24,322
16485,4,1,11,14,0,6,0,1,0.32,0.2879,0.33,0.4627,24,322
16486,4,1,11,15,0,6,0,1,0.3,0.2727,0.36,0.4627,24,322
16487,4,1,11,16,0,6,0,1,0.28,0.2424,0.38,0.4478,24,374
16488,4,1,11,17,0,6,0,1,0.26,0.2273,0.41,0.3881,24,374
16489,4,1,11,18,0,6,0,1,0.26,0.2273,0.38,0.3881,24,143
16490,4,1,11,19,0,6,0,1,0.26,0.2424,0.41,0.2537,24,143
16491,4,1,11,20,0,6,0,1,0.24,0.2121,0.44,0.2836,24,143
16492,4,1,11,21,0,6,0,1,0.24,0.2273,0.44,0.194,24,143
16493,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,24,143
16494,4,1,11,23,0,6,0,1,0.24,0.2273,0.44,0.194,24,143
16495,4,1,11,0,0,0,0,1,0.22,0.2121,0.47,0.2537,25,6
16496,4,1,11,1,0,0,0,1,0.22,0.2273,0.44,0.194,25,6
16497,4,1,11,2,0,0,0,1,0.22,0.197,0.44,0.3582,25,6
16498,4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0.0,25,6
16499,4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0.0,25,6
16500,4,1,11,5,0,0,0,2,0.22,0.2273,0.47,0.1642,25,17
16501,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,25,17
16502,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,25,26
16503,4,1,11,8,0,0,0,2,0.22,0.2273,0.51,0.194,25,26
16504,4,1,11,9,0,0,0,2,0.24,0.2273,0.48,0.2239,25,26
16505,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,25,320
16506,4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,25,26
16507,4,1,11,12,0,0,0,2,0.26,0.2576,0.41,0.2239,25,66
16508,4,1,11,13,0,0,0,2,0.26,0.2576,0.41,0.1642,25,66
16509,4,1,11,14,0,0,0,2,0.3,0.2879,0.42,0.2537,25,66
16510,4,1,11,15,0,0,0,1,0.3,0.2879,0.42,0.2537,25,320
16511,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,320
16512,4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,25,320
16513,4,1,11,18,0,0,0,1,0.26,0.2576,0.44,0.1642,25,320
16514,4,1,11,19,0,0,0,1,0.26,0.303,0.41,0.0,25,320
16515,4,1,11,20,0,0,0,1,0.24,0.2879,0.6,0.0,25,320
16516,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0.0,25,320
16517,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0.0,25,320
16518,4,1,11,23,0,0,0,1,0.22,0.2576,0.69,0.0896,25,320
16519,4,1,11,0,0,1,1,1,0.22,0.2727,0.69,0.0,26,6
16520,4,1,11,1,0,1,1,1,0.2,0.2576,0.69,0.0,26,6
16521,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0.0,26,6
16522,4,1,11,3,0,1,1,1,0.2,0.2576,0.69,0.0,26,6
16523,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0.0,26,6
16524,4,1,11,5,0,1,1,1,0.22,0.2273,0.69,0.1642,26,6
16525,4,1,11,6,0,1,1,1,0.22,0.2727,0.69,0.0,26,6
16526,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0.0,26,6
16527,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0.0,26,6
16528,4,1,11,9,0,1,1,1,0.28,0.303,0.56,0.0896,26,6
16529,4,1,11,10,0,1,1,1,0.32,0.3485,0.49,0.0,26,6
16530,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,26,138
16531,4,1,11,12,0,1,1,1,0.42,0.4242,0.35,0.1045,26,138
16532,4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,26,138
16533,4,1,11,14,0,1,1,1,0.42,0.4242,0.35,0.0,26,129
16534,4,1,11,15,0,1,1,1,0.42,0.4242,0.35,0.0896,26,135
16535,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0.0,26,135
16536,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0.0,26,135
16537,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,26,135
16538,4,1,11,19,0,1,1,1,0.34,0.3636,0.53,0.0,26,135
16539,4,1,11,20,0,1,1,1,0.34,0.3636,0.49,0.0,26,135
16540,4,1,11,21,0,1,1,1,0.34,0.3636,0.49,0.0,26,135
16541,4,1,11,22,0,1,1,1,0.32,0.3485,0.61,0.0,26,135
16542,4,1,11,23,0,1,1,2,0.32,0.3333,0.66,0.1045,26,129
16543,4,1,11,0,0,2,1,2,0.32,0.3333,0.66,0.0896,27,6
16544,4,1,11,1,0,2,1,2,0.32,0.3333,0.7,0.1343,27,6
16545,4,1,11,2,0,2,1,2,0.32,0.3182,0.7,0.1642,27,6
16546,4,1,11,3,0,2,1,3,0.32,0.3333,0.7,0.1343,27,6
16547,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.194,27,3
16548,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,27,6
16549,4,1,11,6,0,2,1,2,0.3,0.303,0.81,0.1642,27,6
16550,4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,27,17
16551,4,1,11,8,0,2,1,3,0.32,0.3182,0.81,0.1642,27,17
16552,4,1,11,9,0,2,1,2,0.32,0.3333,0.81,0.1343,27,6
16553,4,1,11,10,0,2,1,3,0.32,0.3182,0.81,0.194,27,26
16554,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,27,26
16555,4,1,11,12,0,2,1,3,0.28,0.2576,0.87,0.3881,27,26
16556,4,1,11,13,0,2,1,3,0.28,0.2727,0.87,0.2537,27,26
16557,4,1,11,14,0,2,1,3,0.28,0.2576,0.87,0.3582,27,26
16558,4,1,11,15,0,2,1,2,0.3,0.2727,0.75,0.2985,27,26
16559,4,1,11,16,0,2,1,2,0.3,0.2727,0.75,0.2985,27,129
16560,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,27,129
16561,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,27,135
16562,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,27,135
16563,4,1,11,20,0,2,1,1,0.26,0.2273,0.75,0.3284,27,135
16564,4,1,11,21,0,2,1,1,0.24,0.2121,0.81,0.2836,27,135
16565,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,27,135
16566,4,1,11,23,0,2,1,2,0.26,0.2424,0.81,0.2537,27,129
16567,4,1,11,0,0,3,1,2,0.26,0.2424,0.75,0.2537,28,6
16568,4,1,11,1,0,3,1,2,0.26,0.2576,0.75,0.2239,28,6
16569,4,1,11,2,0,3,1,2,0.26,0.2576,0.75,0.2239,28,6
16570,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,28,6
16571,4,1,11,4,0,3,1,2,0.26,0.2576,0.7,0.194,28,6
16572,4,1,11,5,0,3,1,2,0.26,0.2727,0.7,0.1343,28,6
16573,4,1,11,6,0,3,1,2,0.26,0.2576,0.65,0.2239,28,6
16574,4,1,11,7,0,3,1,2,0.26,0.2576,0.56,0.194,28,6
16575,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,28,6
16576,4,1,11,9,0,3,1,1,0.28,0.2727,0.52,0.194,28,6
16577,4,1,11,10,0,3,1,1,0.3,0.3182,0.49,0.1045,28,26
16578,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,28,26
16579,4,1,11,12,0,3,1,1,0.34,0.303,0.42,0.3881,28,135
16580,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,28,135
16581,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,28,135
16582,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284,28,135
16583,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537,28,135
16584,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,28,135
16585,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,28,135
16586,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,28,135
16587,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,28,135
16588,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,28,135
16589,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,28,135
16590,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,28,135
16591,4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,29,6
16592,4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896,29,6
16593,4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0.0,29,6
16594,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,29,6
16595,4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0.0,29,6
16596,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0.0,29,6
16597,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0.0,29,6
16598,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,29,6
16599,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0.0,29,26
16600,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,29,26
16601,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,29,26
16602,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,29,142
16603,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,29,135
16604,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,29,135
16605,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,29,135
16606,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,29,135
16607,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,29,135
16608,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,29,135
16609,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,29,135
16610,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,29,135
16611,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,29,135
16612,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,29,135
16613,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0.0,29,135
16614,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,30,6
16615,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,30,6
16616,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0.0,30,6
16617,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0.0,30,6
16618,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0.0,30,6
16619,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0,30,6
16620,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0,30,6
16621,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0,30,6
16622,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,30,26
16623,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,30,26
16624,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0,30,26
16625,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,30,26
16626,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,30,26
16627,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,30,26
16628,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,30,26
16629,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,30,26
16630,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,30,135
16631,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,30,135
16632,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0,30,129
16633,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0.0,30,135
