instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,dy,pred
16684,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,2,290.3664487607384
16685,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,2,283.27387921080003
16686,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,3,135.06426958673987
16687,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,3,142.31524891585534
16688,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,3,161.80756272995964
16689,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0.0,3,140.22293633181155
16690,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0,3,132.87172480057464
16691,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,3,132.43505978666516
16692,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0,3,145.90220706470606
16693,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0,3,141.27514146716004
16694,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,3,158.93268932883754
16695,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,3,186.0464452903184
16696,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,3,218.23473615290038
16697,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,3,234.5493336651352
16698,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,3,264.94047253267513
16699,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,3,302.6116480014299
16700,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0.0,3,332.1712941613039
16701,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0,3,334.19675889239886
16702,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,3,347.929154086518
16703,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,3,303.7872453663766
16704,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,3,297.6044786400904
16705,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,3,304.11971977215615
16706,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0,3,279.3168194630323
16707,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,3,283.63182143225026
16708,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,3,283.4170312080777
16709,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,3,289.9322723401434
16710,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,4,132.59977289627957
16711,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,4,148.09456683028677
16712,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,4,145.32766448915163
16713,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,4,143.13051969648745
16714,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,4,149.64576082855314
16715,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0.0,4,161.7363885460484
16716,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0,4,141.16995624949132
16717,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,4,178.81164216325828
16718,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,4,184.61670175572112
16719,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,4,210.01585226698157
16720,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,4,218.34866823647766
16721,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,4,237.2593265556359
16722,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,4,267.0432532707829
16723,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,4,277.6222879029617
16724,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,4,307.1220159793635
16725,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,4,345.0928176636885
16726,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,4,338.0708868848087
16727,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,4,313.6960002864166
16728,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,4,309.3124163650466
16729,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,4,304.95438910112364
16730,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,4,316.1130484183743
16731,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,4,323.23347089295874
16732,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,4,330.65851484867676
16733,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,4,331.62053497190516
16734,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,5,200.73443741299218
16735,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,5,219.05830642214582
16736,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,5,189.5680392378759
16737,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,5,200.38852473635666
16738,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,5,224.14362322010297
16739,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,5,233.31064307332076
16740,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,5,230.58784877560936
16741,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,5,224.3846592069349
16742,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,5,233.43685215084082
16743,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,5,249.21584472359328
16744,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,5,264.4448320513693
16745,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,5,280.1647156290385
16746,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,5,291.169733162075
16747,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,5,302.57187415550186
16748,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,5,330.2146707028844
16749,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,5,332.48755000769654
16750,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,5,334.0903346209543
16751,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,5,332.72549162434495
16752,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,5,337.66286605107837
16753,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,5,320.5864080864151
16754,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,5,297.9323941769528
16755,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,5,305.0528166515372
16756,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,5,307.57256871337995
16757,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,303.18898479201016
16758,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,6,144.4110775850116
16759,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,6,150.92631871707735
16760,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,6,142.68367952123558
16761,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,6,145.7463059500554
16762,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,6,150.4991314687663
16763,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,6,156.7117819295727
16764,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,6,163.52961373289773
16765,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,6,176.03122339959114
16766,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,6,182.54646453165685
16767,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,6,196.34174226493732
16768,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,6,196.87061486237536
16769,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,6,217.53855497982983
16770,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0.0,6,247.71053023368862
16771,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0.0,6,262.1058554944293
16772,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,6,262.091870598357
16773,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0.0,6,280.04879427736864
16774,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0.0,6,282.07425900846374
16775,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,6,277.45040826484274
16776,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,6,272.5219191666216
16777,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,6,252.30655977499126
16778,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,6,249.74653127193355
16779,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,6,252.98234181459932
16780,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,6,258.8516846415771
16781,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,6,265.36692577364283
16782,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,7,112.20323690044299
16783,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,7,106.56253545274484
16784,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,7,124.49595015765053
16785,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,7,111.90201603993003
16786,4,1,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,7,135.6681406217824
16787,4,1,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,7,126.97397874110291
16788,4,1,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,7,144.709010756911
16789,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,7,136.01484887623153
16790,4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,7,163.25713088236913
16791,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,7,163.4394809920536
16792,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,7,182.95735146360474
16793,4,1,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,7,190.07777393818918
16794,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,7,208.9628755999006
16795,4,1,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,7,226.66114042414716
16796,4,1,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,7,226.30063304032126
16797,4,1,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,7,232.81587417238697
16798,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,7,237.47079269457893
16799,4,1,12,17,0,5,1,2,0.38,0.3939,0.66,0.0,7,262.625294359079
16800,4,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,7,263.779771141424
16801,4,1,12,19,0,5,1,2,0.38,0.3939,0.76,0.0,7,260.6898552866413
16802,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,7,263.09744252646715
16803,4,1,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,7,241.62895580388934
16804,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,7,247.84160626469568
16805,4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,7,254.35684739676142
16806,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,8,106.46777588936983
16807,4,1,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,8,110.03173376074179
16808,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,8,116.54697489280747
16809,4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,8,126.31608995682635
16810,4,1,12,4,0,6,0,2,0.36,0.3788,0.93,0.0,8,134.59374670224682
16811,4,1,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,8,139.34657222095777
16812,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,8,145.86181335302345
16813,4,1,12,7,0,6,0,2,0.36,0.3636,1.0,0.0896,8,141.59831887823148
16814,4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,8,165.86462460551846
16815,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0.0,8,170.56026009027963
16816,4,1,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,8,195.1914803378343
16817,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,8,201.1015401273813
16818,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,8,210.04156824927034
16819,4,1,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,8,215.3444158864244
16820,4,1,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,8,224.2844440083134
16821,4,1,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,8,246.97460889100526
16822,4,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,8,253.489850023071
16823,4,1,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,8,242.1155619542901
16824,4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,8,252.938078262645
16825,4,1,12,19,0,6,0,1,0.4,0.4091,0.87,0.0,8,257.3311230761468
16826,4,1,12,20,0,6,0,2,0.36,0.3788,1.0,0.0,8,228.36145987969982
16827,4,1,12,21,0,6,0,2,0.36,0.3788,1.0,0.0,8,234.8767010117655
16828,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,8,257.3805911256977
16829,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0.0,8,266.68609245800747
16830,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,9,120.67143873092388
16831,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,9,126.58149852047092
16832,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,9,133.0967396525366
16833,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,9,139.61198078460234
16834,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,9,135.65107698106965
16835,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,9,152.64246304873376
16836,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,9,142.4517090343973
16837,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,9,161.86788209188472
16838,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,9,167.17072972903873
16839,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,9,181.7333959093386
16840,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,9,188.85584919379727
16841,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,9,195.67368099712232
16842,4,1,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,9,209.67188279747262
16843,4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,9,203.4891160711864
16844,4,1,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,9,208.18475155594754
16845,4,1,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,9,186.25484126499765
16846,4,1,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,9,192.7700823970634
16847,4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,9,198.67811137673613
16848,4,1,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,9,208.14463576949558
16849,4,1,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,9,221.93479656118424
16850,4,1,12,20,0,0,0,3,0.36,0.3636,1.0,0.0896,9,210.6989730980287
16851,4,1,12,21,0,0,0,2,0.36,0.3636,1.0,0.1045,9,223.7466551121575
16852,4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,9,234.5081909690178
16853,4,1,12,23,0,0,0,3,0.36,0.3636,1.0,0.0896,9,230.2446964942258
16854,4,1,12,0,0,1,1,3,0.36,0.3636,1.0,0.0896,10,81.42787471777267
16855,4,1,12,1,0,1,1,2,0.36,0.3788,1.0,0.0,10,96.23797234525628
16856,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,10,118.74186245918847
16857,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,10,125.25710359125421
16858,4,1,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,10,131.7723447233199
16859,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,10,138.28758585538563
16860,4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,10,146.015220482363
16861,4,1,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,10,154.3480364518591
16862,4,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,10,161.68308116215243
16863,4,1,12,9,0,1,1,2,0.42,0.4242,1.0,0.2239,10,167.59314095169944
16864,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,10,188.00039140451455
16865,4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,10,193.17268218713767
16866,4,1,12,12,0,1,1,3,0.44,0.4394,1.0,0.2239,10,185.82147065590075
16867,4,1,12,13,0,1,1,3,0.44,0.4394,1.0,0.2239,10,192.33671178796644
16868,4,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,10,228.74761217430765
16869,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,10,244.52660474706008
16870,4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,10,248.33286025055727
16871,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,10,262.5779348079383
16872,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,10,255.2011666192545
16873,4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,10,299.1205843313271
16874,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,10,273.8542869417968
16875,4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,10,263.94773156620556
16876,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,10,298.8286468347163
16877,4,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,10,293.4000103379939
16878,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,11,153.29426938181794
16879,4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,11,171.14681668600423
16880,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,11,171.60348142436627
16881,4,1,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,11,134.58551266692854
16882,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,11,142.44370414843686
16883,4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,11,147.23724662971702
16884,4,1,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,11,159.37512582019352
16885,4,1,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,11,182.02796482117085
16886,4,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,11,187.37152942089406
16887,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,11,201.93622641106813
16888,4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,11,221.99695437612965
16889,4,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,11,228.87389517453795
16890,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,11,233.34968667943642
16891,4,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,11,260.1819551782278
16892,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,11,266.6971963102935
16893,4,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,11,273.21243744235926
16894,4,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,11,279.727678574425
16895,4,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,11,261.6684581364842
16896,4,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,11,268.18369926854996
16897,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,11,274.6989404006157
16898,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,11,281.21418153268144
16899,4,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,11,291.00682244427287
16900,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,11,284.8679875344809
16901,4,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,11,297.3695972011743
16902,4,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,12,151.6633123388121
16903,4,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,12,137.15010596959746
16904,4,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,12,149.93591427503605
16905,4,1,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,12,148.82973013319196
16906,4,1,12,4,0,3,1,1,0.26,0.303,0.6,0.0,12,160.3612608105655
16907,4,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,12,159.2135506177632
16908,4,1,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,12,156.8267231020181
16909,4,1,12,7,0,3,1,2,0.26,0.2576,0.6,0.194,12,166.01418267109085
16910,4,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,12,164.44128179235327
16911,4,1,12,9,0,3,1,2,0.28,0.2879,0.61,0.1343,12,185.1071910999335
16912,4,1,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,12,204.59950491403782
16913,4,1,12,11,0,3,1,2,0.32,0.303,0.49,0.2239,12,223.83112906350289
16914,4,1,12,12,0,3,1,2,0.34,0.3636,0.42,0.0,12,252.79071082245005
16915,4,1,12,13,0,3,1,2,0.34,0.3636,0.42,0.0,12,259.30595195451576
16916,4,1,12,14,0,3,1,2,0.34,0.3636,0.46,0.0,12,259.83482455195383
16917,4,1,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,12,264.61320672811166
16918,4,1,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,12,267.8490172707775
16919,4,1,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,12,256.93620732126953
16920,4,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,12,269.43781698796283
16921,4,1,12,19,0,3,1,2,0.3,0.2879,0.56,0.2239,12,260.5900133230691
16922,4,1,12,20,0,3,1,1,0.3,0.2879,0.52,0.2836,12,280.53386669547785
16923,4,1,12,21,0,3,1,2,0.3,0.2879,0.52,0.2537,12,280.21204546434683
16924,4,1,12,22,0,3,1,2,0.3,0.2879,0.52,0.2239,12,286.1221052538938
16925,4,1,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,12,281.738521332524
16926,4,1,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,13,139.37194322522924
16927,4,1,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,13,143.2405225777348
16928,4,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,13,138.2497265039719
16929,4,1,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,13,145.37217978843057
16930,4,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,13,153.95242720511035
16931,4,1,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,13,159.8624869946574
16932,4,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,13,170.54054124303852
16933,4,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,13,165.57733263659676
16934,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,13,171.48536161626953
16935,4,1,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,13,204.84414496714314
16936,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,13,232.24209956736928
16937,4,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,13,247.5523614668207
16938,4,1,12,12,0,4,1,1,0.36,0.3333,0.4,0.2537,13,261.9476867275614
16939,4,1,12,13,0,4,1,1,0.36,0.3485,0.34,0.194,13,280.11469909857556
16940,4,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,13,286.0247588881226
16941,4,1,12,15,0,4,1,1,0.36,0.3485,0.34,0.1343,13,291.93278786779535
16942,4,1,12,16,0,4,1,1,0.34,0.3485,0.39,0.1045,13,289.33204240216855
16943,4,1,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,13,286.44505061445557
16944,4,1,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,13,292.9602917465212
16945,4,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,13,287.426638179248
16946,4,1,12,20,0,4,1,1,0.3,0.3333,0.45,0.0,13,298.3509567042287
16947,4,1,12,21,0,4,1,1,0.28,0.3182,0.48,0.0,13,295.4895215739625
16948,4,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,13,277.0937509561701
16949,4,1,12,23,0,4,1,1,0.26,0.303,0.6,0.0,13,285.648441715403
16950,4,1,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,14,119.4703205315167
16951,4,1,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,14,118.50260099529788
16952,4,1,12,2,0,5,1,1,0.22,0.2727,0.69,0.0,14,127.05729175453084
16953,4,1,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,14,123.06416213740886
16954,4,1,12,4,0,5,1,1,0.2,0.2273,0.75,0.0896,14,120.29725979627372
16955,4,1,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045,14,136.09464440154028
16956,4,1,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,14,112.46340375129213
16957,4,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,14,140.75073833278228
16958,4,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,14,155.33777712647807
16959,4,1,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,14,159.6959819186308
16960,4,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,14,163.35652026247462
16961,4,1,12,11,0,5,1,1,0.32,0.303,0.65,0.194,14,208.5034917745812
16962,4,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.194,14,251.15158322358835
16963,4,1,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,14,258.27403650804695
16964,4,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.194,14,292.2012340098778
16965,4,1,12,15,0,5,1,1,0.4,0.4091,0.47,0.1642,14,292.12492526479707
16966,4,1,12,16,0,5,1,1,0.38,0.3939,0.54,0.194,14,283.8567462849752
16967,4,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,14,267.7340060869918
16968,4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,14,295.0170050556985
16969,4,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,14,289.1204846514985
16970,4,1,12,20,0,5,1,1,0.32,0.3333,0.61,0.1343,14,279.6583042092791
16971,4,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,14,257.05695582926114
16972,4,1,12,22,0,5,1,1,0.28,0.2879,0.75,0.1045,14,257.47290360505406
16973,4,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,14,267.5446093403323
16974,4,1,12,0,0,6,0,1,0.3,0.3333,0.7,0.0,15,134.0904046472005
16975,4,1,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,15,106.07447609090003
16976,4,1,12,2,0,6,0,1,0.26,0.303,0.81,0.0,15,120.8590170609368
16977,4,1,12,3,0,6,0,2,0.24,0.2879,0.81,0.0,15,116.25750812083763
16978,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,15,108.17172556313525
16979,4,1,12,5,0,6,0,2,0.26,0.303,0.75,0.0,15,143.15444304827165
16980,4,1,12,6,0,6,0,2,0.24,0.2879,0.75,0.0,15,144.78278431897618
16981,4,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,15,145.373963891956
16982,4,1,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,15,160.6607168173015
